Timestamp,CUSIP,Bid,Ask
000000103000,9128283F5,99-125,99-130
000000103000,912810TM0,99-125,99-130
000000103000,912810RZ3,99-125,99-130
000000104000,9128283H1,99-126,99-131
000000104000,9128283L2,99-126,99-131
000000104000,912828M80,99-126,99-131
000000104000,9128283J7,99-126,99-131
000000104000,9128283F5,99-126,99-131
000000104000,912810TM0,99-126,99-131
000000104000,912810RZ3,99-126,99-131
000000105000,9128283H1,99-127,99-132
000000105000,9128283L2,99-127,99-132
000000105000,912828M80,99-127,99-132
000000105000,9128283J7,99-127,99-132
000000105000,9128283F5,99-127,99-132
000000105000,912810TM0,99-127,99-132
000000105000,912810RZ3,99-127,99-132
000000106000,9128283H1,99-130,99-133
000000106000,9128283L2,99-130,99-133
000000106000,912828M80,99-130,99-133
000000106000,9128283J7,99-130,99-133
000000106000,9128283F5,99-130,99-133
000000106000,912810TM0,99-130,99-133
000000106000,912810RZ3,99-130,99-133
000000107000,9128283H1,99-131,99-13+
000000107000,9128283L2,99-131,99-13+
000000107000,912828M80,99-131,99-13+
000000107000,9128283J7,99-131,99-13+
000000107000,9128283F5,99-131,99-13+
000000107000,912810TM0,99-131,99-13+
000000107000,912810RZ3,99-131,99-13+
000000108000,9128283H1,99-132,99-135
000000108000,9128283L2,99-132,99-135
000000108000,912828M80,99-132,99-135
000000108000,9128283J7,99-132,99-135
000000108000,9128283F5,99-132,99-135
000000108000,912810TM0,99-132,99-135
000000108000,912810RZ3,99-132,99-135
000000109000,9128283H1,99-133,99-136
000000109000,9128283L2,99-133,99-136
000000109000,912828M80,99-133,99-136
000000109000,9128283J7,99-133,99-136
000000109000,9128283F5,99-133,99-136
000000109000,912810TM0,99-133,99-136
000000109000,912810RZ3,99-133,99-136
000000110000,9128283H1,99-13+,99-137
000000110000,9128283L2,99-13+,99-137
000000110000,912828M80,99-13+,99-137
000000110000,9128283J7,99-13+,99-137
000000110000,9128283F5,99-13+,99-137
000000110000,912810TM0,99-13+,99-137
000000110000,912810RZ3,99-13+,99-137
000000111000,9128283H1,99-135,99-140
000000111000,9128283L2,99-135,99-140
000000111000,912828M80,99-135,99-140
000000111000,9128283J7,99-135,99-140
000000111000,9128283F5,99-135,99-140
000000111000,912810TM0,99-135,99-140
000000111000,912810RZ3,99-135,99-140
000000112000,9128283H1,99-136,99-141
000000112000,9128283L2,99-136,99-141
000000112000,912828M80,99-136,99-141
000000112000,9128283J7,99-136,99-141
000000112000,9128283F5,99-136,99-141
000000112000,912810TM0,99-136,99-141
000000112000,912810RZ3,99-136,99-141
000000113000,9128283H1,99-137,99-142
000000113000,9128283L2,99-137,99-142
000000113000,912828M80,99-137,99-142
000000113000,9128283J7,99-137,99-142
000000113000,9128283F5,99-137,99-142
000000113000,912810TM0,99-137,99-142
000000113000,912810RZ3,99-137,99-142
000000114000,9128283H1,99-140,99-143
000000114000,9128283L2,99-140,99-143
000000114000,912828M80,99-140,99-143
000000114000,9128283J7,99-140,99-143
000000114000,9128283F5,99-140,99-143
000000114000,912810TM0,99-140,99-143
000000114000,912810RZ3,99-140,99-143
000000115000,9128283H1,99-141,99-14+
000000115000,9128283L2,99-141,99-14+
000000115000,912828M80,99-141,99-14+
000000115000,9128283J7,99-141,99-14+
000000115000,9128283F5,99-141,99-14+
000000115000,912810TM0,99-141,99-14+
000000115000,912810RZ3,99-141,99-14+
000000116000,9128283H1,99-142,99-145
000000116000,9128283L2,99-142,99-145
000000116000,912828M80,99-142,99-145
000000116000,9128283J7,99-142,99-145
000000116000,9128283F5,99-142,99-145
000000116000,912810TM0,99-142,99-145
000000116000,912810RZ3,99-142,99-145
000000117000,9128283H1,99-143,99-146
000000117000,9128283L2,99-143,99-146
000000117000,912828M80,99-143,99-146
000000117000,9128283J7,99-143,99-146
000000117000,9128283F5,99-143,99-146
000000117000,912810TM0,99-143,99-146
000000117000,912810RZ3,99-143,99-146
000000118000,9128283H1,99-14+,99-147
000000118000,9128283L2,99-14+,99-147
000000118000,912828M80,99-14+,99-147
000000118000,9128283J7,99-14+,99-147
000000118000,9128283F5,99-14+,99-147
000000118000,912810TM0,99-14+,99-147
000000118000,912810RZ3,99-14+,99-147
000000119000,9128283H1,99-145,99-150
000000119000,9128283L2,99-145,99-150
000000119000,912828M80,99-145,99-150
000000119000,9128283J7,99-145,99-150
000000119000,9128283F5,99-145,99-150
000000119000,912810TM0,99-145,99-150
000000119000,912810RZ3,99-145,99-150
000000120000,9128283H1,99-146,99-151
000000120000,9128283L2,99-146,99-151
000000120000,912828M80,99-146,99-151
000000120000,9128283J7,99-146,99-151
000000120000,9128283F5,99-146,99-151
000000120000,912810TM0,99-146,99-151
000000120000,912810RZ3,99-146,99-151
000000121000,9128283H1,99-147,99-152
000000121000,9128283L2,99-147,99-152
000000121000,912828M80,99-147,99-152
000000121000,9128283J7,99-147,99-152
000000121000,9128283F5,99-147,99-152
000000121000,912810TM0,99-147,99-152
000000121000,912810RZ3,99-147,99-152
000000122000,9128283H1,99-150,99-153
000000122000,9128283L2,99-150,99-153
000000122000,912828M80,99-150,99-153
000000122000,9128283J7,99-150,99-153
000000122000,9128283F5,99-150,99-153
000000122000,912810TM0,99-150,99-153
000000122000,912810RZ3,99-150,99-153
000000123000,9128283H1,99-151,99-15+
000000123000,9128283L2,99-151,99-15+
000000123000,912828M80,99-151,99-15+
000000123000,9128283J7,99-151,99-15+
000000123000,9128283F5,99-151,99-15+
000000123000,912810TM0,99-151,99-15+
000000123000,912810RZ3,99-151,99-15+
000000124000,9128283H1,99-152,99-155
000000124000,9128283L2,99-152,99-155
000000124000,912828M80,99-152,99-155
000000124000,9128283J7,99-152,99-155
000000124000,9128283F5,99-152,99-155
000000124000,912810TM0,99-152,99-155
000000124000,912810RZ3,99-152,99-155
000000125000,9128283H1,99-153,99-156
000000125000,9128283L2,99-153,99-156
000000125000,912828M80,99-153,99-156
000000125000,9128283J7,99-153,99-156
000000125000,9128283F5,99-153,99-156
000000125000,912810TM0,99-153,99-156
000000125000,912810RZ3,99-153,99-156
000000126000,9128283H1,99-15+,99-157
000000126000,9128283L2,99-15+,99-157
000000126000,912828M80,99-15+,99-157
000000126000,9128283J7,99-15+,99-157
000000126000,9128283F5,99-15+,99-157
000000126000,912810TM0,99-15+,99-157
000000126000,912810RZ3,99-15+,99-157
000000127000,9128283H1,99-155,99-160
000000127000,9128283L2,99-155,99-160
000000127000,912828M80,99-155,99-160
000000127000,9128283J7,99-155,99-160
000000127000,9128283F5,99-155,99-160
000000127000,912810TM0,99-155,99-160
000000127000,912810RZ3,99-155,99-160
000000128000,9128283H1,99-156,99-161
000000128000,9128283L2,99-156,99-161
000000128000,912828M80,99-156,99-161
000000128000,9128283J7,99-156,99-161
000000128000,9128283F5,99-156,99-161
000000128000,912810TM0,99-156,99-161
000000128000,912810RZ3,99-156,99-161
000000129000,9128283H1,99-157,99-162
000000129000,9128283L2,99-157,99-162
000000129000,912828M80,99-157,99-162
000000129000,9128283J7,99-157,99-162
000000129000,9128283F5,99-157,99-162
000000129000,912810TM0,99-157,99-162
000000129000,912810RZ3,99-157,99-162
000000130000,9128283H1,99-160,99-163
000000130000,9128283L2,99-160,99-163
000000130000,912828M80,99-160,99-163
000000130000,9128283J7,99-160,99-163
000000130000,9128283F5,99-160,99-163
000000130000,912810TM0,99-160,99-163
000000130000,912810RZ3,99-160,99-163
000000131000,9128283H1,99-161,99-16+
000000131000,9128283L2,99-161,99-16+
000000131000,912828M80,99-161,99-16+
000000131000,9128283J7,99-161,99-16+
000000131000,9128283F5,99-161,99-16+
000000131000,912810TM0,99-161,99-16+
000000131000,912810RZ3,99-161,99-16+
000000132000,9128283H1,99-162,99-165
000000132000,9128283L2,99-162,99-165
000000132000,912828M80,99-162,99-165
000000132000,9128283J7,99-162,99-165
000000132000,9128283F5,99-162,99-165
000000132000,912810TM0,99-162,99-165
000000132000,912810RZ3,99-162,99-165
000000133000,9128283H1,99-163,99-166
000000133000,9128283L2,99-163,99-166
000000133000,912828M80,99-163,99-166
000000133000,9128283J7,99-163,99-166
000000133000,9128283F5,99-163,99-166
000000133000,912810TM0,99-163,99-166
000000133000,912810RZ3,99-163,99-166
000000134000,9128283H1,99-16+,99-167
000000134000,9128283L2,99-16+,99-167
000000134000,912828M80,99-16+,99-167
000000134000,9128283J7,99-16+,99-167
000000134000,9128283F5,99-16+,99-167
000000134000,912810TM0,99-16+,99-167
000000134000,912810RZ3,99-16+,99-167
000000135000,9128283H1,99-165,99-170
000000135000,9128283L2,99-165,99-170
000000135000,912828M80,99-165,99-170
000000135000,9128283J7,99-165,99-170
000000135000,9128283F5,99-165,99-170
000000135000,912810TM0,99-165,99-170
000000135000,912810RZ3,99-165,99-170
000000136000,9128283H1,99-166,99-171
000000136000,9128283L2,99-166,99-171
000000136000,912828M80,99-166,99-171
000000136000,9128283J7,99-166,99-171
000000136000,9128283F5,99-166,99-171
000000136000,912810TM0,99-166,99-171
000000136000,912810RZ3,99-166,99-171
000000137000,9128283H1,99-167,99-172
000000137000,9128283L2,99-167,99-172
000000137000,912828M80,99-167,99-172
000000137000,9128283J7,99-167,99-172
000000137000,9128283F5,99-167,99-172
000000137000,912810TM0,99-167,99-172
000000137000,912810RZ3,99-167,99-172
000000138000,9128283H1,99-170,99-173
000000138000,9128283L2,99-170,99-173
000000138000,912828M80,99-170,99-173
000000138000,9128283J7,99-170,99-173
000000138000,9128283F5,99-170,99-173
000000138000,912810TM0,99-170,99-173
000000138000,912810RZ3,99-170,99-173
000000139000,9128283H1,99-171,99-17+
000000139000,9128283L2,99-171,99-17+
000000139000,912828M80,99-171,99-17+
000000139000,9128283J7,99-171,99-17+
000000139000,9128283F5,99-171,99-17+
000000139000,912810TM0,99-171,99-17+
000000139000,912810RZ3,99-171,99-17+
000000140000,9128283H1,99-172,99-175
000000140000,9128283L2,99-172,99-175
000000140000,912828M80,99-172,99-175
000000140000,9128283J7,99-172,99-175
000000140000,9128283F5,99-172,99-175
000000140000,912810TM0,99-172,99-175
000000140000,912810RZ3,99-172,99-175
000000141000,9128283H1,99-173,99-176
000000141000,9128283L2,99-173,99-176
000000141000,912828M80,99-173,99-176
000000141000,9128283J7,99-173,99-176
000000141000,9128283F5,99-173,99-176
000000141000,912810TM0,99-173,99-176
000000141000,912810RZ3,99-173,99-176
000000142000,9128283H1,99-17+,99-177
000000142000,9128283L2,99-17+,99-177
000000142000,912828M80,99-17+,99-177
000000142000,9128283J7,99-17+,99-177
000000142000,9128283F5,99-17+,99-177
000000142000,912810TM0,99-17+,99-177
000000142000,912810RZ3,99-17+,99-177
000000143000,9128283H1,99-175,99-180
000000143000,9128283L2,99-175,99-180
000000143000,912828M80,99-175,99-180
000000143000,9128283J7,99-175,99-180
000000143000,9128283F5,99-175,99-180
000000143000,912810TM0,99-175,99-180
000000143000,912810RZ3,99-175,99-180
000000144000,9128283H1,99-176,99-181
000000144000,9128283L2,99-176,99-181
000000144000,912828M80,99-176,99-181
000000144000,9128283J7,99-176,99-181
000000144000,9128283F5,99-176,99-181
000000144000,912810TM0,99-176,99-181
000000144000,912810RZ3,99-176,99-181
000000145000,9128283H1,99-177,99-182
000000145000,9128283L2,99-177,99-182
000000145000,912828M80,99-177,99-182
000000145000,9128283J7,99-177,99-182
000000145000,9128283F5,99-177,99-182
000000145000,912810TM0,99-177,99-182
000000145000,912810RZ3,99-177,99-182
000000146000,9128283H1,99-180,99-183
000000146000,9128283L2,99-180,99-183
000000146000,912828M80,99-180,99-183
000000146000,9128283J7,99-180,99-183
000000146000,9128283F5,99-180,99-183
000000146000,912810TM0,99-180,99-183
000000146000,912810RZ3,99-180,99-183
000000147000,9128283H1,99-181,99-18+
000000147000,9128283L2,99-181,99-18+
000000147000,912828M80,99-181,99-18+
000000147000,9128283J7,99-181,99-18+
000000147000,9128283F5,99-181,99-18+
000000147000,912810TM0,99-181,99-18+
000000147000,912810RZ3,99-181,99-18+
000000148000,9128283H1,99-182,99-185
000000148000,9128283L2,99-182,99-185
000000148000,912828M80,99-182,99-185
000000148000,9128283J7,99-182,99-185
000000148000,9128283F5,99-182,99-185
000000148000,912810TM0,99-182,99-185
000000148000,912810RZ3,99-182,99-185
000000149000,9128283H1,99-183,99-186
000000149000,9128283L2,99-183,99-186
000000149000,912828M80,99-183,99-186
000000149000,9128283J7,99-183,99-186
000000149000,9128283F5,99-183,99-186
000000149000,912810TM0,99-183,99-186
000000149000,912810RZ3,99-183,99-186
000000150000,9128283H1,99-18+,99-187
000000150000,9128283L2,99-18+,99-187
000000150000,912828M80,99-18+,99-187
000000150000,9128283J7,99-18+,99-187
000000150000,9128283F5,99-18+,99-187
000000150000,912810TM0,99-18+,99-187
000000150000,912810RZ3,99-18+,99-187
000000151000,9128283H1,99-185,99-190
000000151000,9128283L2,99-185,99-190
000000151000,912828M80,99-185,99-190
000000151000,9128283J7,99-185,99-190
000000151000,9128283F5,99-185,99-190
000000151000,912810TM0,99-185,99-190
000000151000,912810RZ3,99-185,99-190
000000152000,9128283H1,99-186,99-191
000000152000,9128283L2,99-186,99-191
000000152000,912828M80,99-186,99-191
000000152000,9128283J7,99-186,99-191
000000152000,9128283F5,99-186,99-191
000000152000,912810TM0,99-186,99-191
000000152000,912810RZ3,99-186,99-191
000000153000,9128283H1,99-187,99-192
000000153000,9128283L2,99-187,99-192
000000153000,912828M80,99-187,99-192
000000153000,9128283J7,99-187,99-192
000000153000,9128283F5,99-187,99-192
000000153000,912810TM0,99-187,99-192
000000153000,912810RZ3,99-187,99-192
000000154000,9128283H1,99-190,99-193
000000154000,9128283L2,99-190,99-193
000000154000,912828M80,99-190,99-193
000000154000,9128283J7,99-190,99-193
000000154000,9128283F5,99-190,99-193
000000154000,912810TM0,99-190,99-193
000000154000,912810RZ3,99-190,99-193
000000155000,9128283H1,99-191,99-19+
000000155000,9128283L2,99-191,99-19+
000000155000,912828M80,99-191,99-19+
000000155000,9128283J7,99-191,99-19+
000000155000,9128283F5,99-191,99-19+
000000155000,912810TM0,99-191,99-19+
000000155000,912810RZ3,99-191,99-19+
000000156000,9128283H1,99-192,99-195
000000156000,9128283L2,99-192,99-195
000000156000,912828M80,99-192,99-195
000000156000,9128283J7,99-192,99-195
000000156000,9128283F5,99-192,99-195
000000156000,912810TM0,99-192,99-195
000000156000,912810RZ3,99-192,99-195
000000157000,9128283H1,99-193,99-196
000000157000,9128283L2,99-193,99-196
000000157000,912828M80,99-193,99-196
000000157000,9128283J7,99-193,99-196
000000157000,9128283F5,99-193,99-196
000000157000,912810TM0,99-193,99-196
000000157000,912810RZ3,99-193,99-196
000000158000,9128283H1,99-19+,99-197
000000158000,9128283L2,99-19+,99-197
000000158000,912828M80,99-19+,99-197
000000158000,9128283J7,99-19+,99-197
000000158000,9128283F5,99-19+,99-197
000000158000,912810TM0,99-19+,99-197
000000158000,912810RZ3,99-19+,99-197
000000159000,9128283H1,99-195,99-200
000000159000,9128283L2,99-195,99-200
000000159000,912828M80,99-195,99-200
000000159000,9128283J7,99-195,99-200
000000159000,9128283F5,99-195,99-200
000000159000,912810TM0,99-195,99-200
000000159000,912810RZ3,99-195,99-200
000000160000,9128283H1,99-196,99-201
000000160000,9128283L2,99-196,99-201
000000160000,912828M80,99-196,99-201
000000160000,9128283J7,99-196,99-201
000000160000,9128283F5,99-196,99-201
000000160000,912810TM0,99-196,99-201
000000160000,912810RZ3,99-196,99-201
000000161000,9128283H1,99-197,99-202
000000161000,9128283L2,99-197,99-202
000000161000,912828M80,99-197,99-202
000000161000,9128283J7,99-197,99-202
000000161000,9128283F5,99-197,99-202
000000161000,912810TM0,99-197,99-202
000000161000,912810RZ3,99-197,99-202
000000162000,9128283H1,99-200,99-203
000000162000,9128283L2,99-200,99-203
000000162000,912828M80,99-200,99-203
000000162000,9128283J7,99-200,99-203
000000162000,9128283F5,99-200,99-203
000000162000,912810TM0,99-200,99-203
000000162000,912810RZ3,99-200,99-203
000000163000,9128283H1,99-201,99-20+
000000163000,9128283L2,99-201,99-20+
000000163000,912828M80,99-201,99-20+
000000163000,9128283J7,99-201,99-20+
000000163000,9128283F5,99-201,99-20+
000000163000,912810TM0,99-201,99-20+
000000163000,912810RZ3,99-201,99-20+
000000164000,9128283H1,99-202,99-205
000000164000,9128283L2,99-202,99-205
000000164000,912828M80,99-202,99-205
000000164000,9128283J7,99-202,99-205
000000164000,9128283F5,99-202,99-205
000000164000,912810TM0,99-202,99-205
000000164000,912810RZ3,99-202,99-205
000000165000,9128283H1,99-203,99-206
000000165000,9128283L2,99-203,99-206
000000165000,912828M80,99-203,99-206
000000165000,9128283J7,99-203,99-206
000000165000,9128283F5,99-203,99-206
000000165000,912810TM0,99-203,99-206
000000165000,912810RZ3,99-203,99-206
000000166000,9128283H1,99-20+,99-207
000000166000,9128283L2,99-20+,99-207
000000166000,912828M80,99-20+,99-207
000000166000,9128283J7,99-20+,99-207
000000166000,9128283F5,99-20+,99-207
000000166000,912810TM0,99-20+,99-207
000000166000,912810RZ3,99-20+,99-207
000000167000,9128283H1,99-205,99-210
000000167000,9128283L2,99-205,99-210
000000167000,912828M80,99-205,99-210
000000167000,9128283J7,99-205,99-210
000000167000,9128283F5,99-205,99-210
000000167000,912810TM0,99-205,99-210
000000167000,912810RZ3,99-205,99-210
000000168000,9128283H1,99-206,99-211
000000168000,9128283L2,99-206,99-211
000000168000,912828M80,99-206,99-211
000000168000,9128283J7,99-206,99-211
000000168000,9128283F5,99-206,99-211
000000168000,912810TM0,99-206,99-211
000000168000,912810RZ3,99-206,99-211
000000169000,9128283H1,99-207,99-212
